pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2,trip_duration_minutes
2009-01-01,0,CMT,2009-01-01 00:09:16,2009-01-01 00:16:44,1,1.4,-73.952835,40.81819,,,-73.96737,40.803474,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.466666666666667
2009-01-01,0,CMT,2009-01-01 00:09:16,2009-01-01 00:17:32,1,1.6,-74.00564,40.733135,,,-74.0022,40.75057,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,8.266666666666667
2009-01-01,0,CMT,2009-01-01 00:09:18,2009-01-01 00:12:19,1,0.4,-73.9914,40.7229,,,-73.992134,40.72537,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,3.0166666666666666
2009-01-01,0,CMT,2009-01-01 00:09:27,2009-01-01 00:22:10,1,2.7,-73.97199,40.757286,,,-74.00135,40.733868,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,12.716666666666667
2009-01-01,0,CMT,2009-01-01 00:09:28,2009-01-01 00:16:32,2,1.1,-73.99081,40.742928,,,-73.984344,40.732136,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,7.066666666666666
2009-01-01,0,CMT,2009-01-01 00:09:28,2009-01-01 00:31:51,2,4.7999997,-74.004005,40.742855,,,-73.95126,40.779152,Credit,16.2,0,0.0,3.24,0.0,0.0,19.44,0,0,,,22.383333333333333
2009-01-01,0,CMT,2009-01-01 00:09:30,2009-01-01 00:13:00,2,0.8,-73.95258,40.776855,,,-73.94662,40.780632,Credit,5.0,0,0.0,1.0,0.0,0.0,6.0,0,0,,,3.5
2009-01-01,0,CMT,2009-01-01 00:09:30,2009-01-01 00:24:02,1,4.2,-74.00503,40.72655,,,-73.96863,40.797634,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,14.533333333333333
2009-01-01,0,CMT,2009-01-01 00:09:30,2009-01-01 00:13:14,1,0.8,-73.958374,40.78167,,,-73.947365,40.78443,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,3.7333333333333334
2009-01-01,0,CMT,2009-01-01 00:09:32,2009-01-01 00:14:11,2,0.8,-73.97339,40.764908,,,-73.97484,40.75585,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.65
2009-01-01,0,CMT,2009-01-01 00:09:32,2009-01-01 00:13:58,1,1.1,-73.99647,40.722095,,,-74.00252,40.708984,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,4.433333333333334
2009-01-01,0,CMT,2009-01-01 00:09:33,2009-01-01 00:14:52,1,1.0,-73.98278,40.7231,,,-73.98668,40.73321,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.316666666666666
2009-01-01,0,CMT,2009-01-01 00:09:35,2009-01-01 00:23:46,4,3.1,-73.992035,40.72926,,,-74.0028,40.76052,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,14.183333333333334
2009-01-01,0,CMT,2009-01-01 00:09:36,2009-01-01 00:23:18,1,4.4,-73.99168,40.729904,,,-73.94847,40.778122,Credit,13.0,0,0.0,1.95,0.0,0.0,14.949999,0,0,,,13.7
2009-01-01,0,CMT,2009-01-01 00:09:42,2009-01-01 00:17:44,2,1.3,-73.974365,40.765022,,,-73.97293,40.748913,Credit,7.0,0,0.0,1.0,0.0,0.0,8.0,0,0,,,8.033333333333333
2009-01-01,0,CMT,2009-01-01 00:09:44,2009-01-01 00:29:20,1,7.7999997,-73.98136,40.741566,,,-73.95465,40.82329,Cash,22.6,0,0.0,0.0,0.0,0.0,22.6,0,0,,,19.6
2009-01-01,0,CMT,2009-01-01 00:09:44,2009-01-01 00:23:47,1,1.8,-73.982445,40.768646,,,-73.99397,40.752373,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,14.05
2009-01-01,0,CMT,2009-01-01 00:09:45,2009-01-01 00:26:22,1,2.8999999,-73.99663,40.74234,,,-74.009796,40.7153,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,16.616666666666667
2009-01-01,0,CMT,2009-01-01 00:09:49,2009-01-01 00:21:36,1,3.2,-73.96299,40.80425,,,-73.96707,40.769142,Credit,10.6,0,0.0,6.0,0.0,0.0,16.6,0,0,,,11.783333333333333
2009-01-01,0,CMT,2009-01-01 00:09:52,2009-01-01 00:17:02,2,1.4,-73.98735,40.716183,,,-73.98633,40.731995,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,7.166666666666667
2009-01-01,0,CMT,2009-01-01 00:09:52,2009-01-01 00:26:59,2,7.0,-73.9773,40.774265,,,-73.988335,40.720184,Cash,19.0,0,0.0,0.0,0.0,0.0,19.0,0,0,,,17.116666666666667
2009-01-01,0,CMT,2009-01-01 00:09:52,2009-01-01 00:14:24,1,0.5,-73.99365,40.757175,,,-73.993835,40.76167,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,4.533333333333333
2009-01-01,0,CMT,2009-01-01 00:09:52,2009-01-01 00:11:30,1,0.29999998,-74.00643,40.72056,,,-74.00244,40.71879,Cash,3.8,0,0.0,0.0,0.0,0.0,3.8,0,0,,,1.6333333333333333
2009-01-01,0,CMT,2009-01-01 00:09:52,2009-01-01 00:23:47,1,2.7,-73.976036,40.76027,,,-73.948135,40.778454,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,13.916666666666666
2009-01-01,0,CMT,2009-01-01 00:09:53,2009-01-01 00:13:33,1,0.7,-73.97848,40.7452,,,-73.981995,40.74033,Credit,5.0,0,0.0,3.0,0.0,0.0,8.0,0,0,,,3.6666666666666665
2009-01-01,0,CMT,2009-01-01 00:09:56,2009-01-01 00:13:53,1,0.7,-73.96887,40.764534,,,-73.960335,40.757915,No Charge,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,3.95
2009-01-01,0,CMT,2009-01-01 00:09:57,2009-01-01 00:21:23,2,1.9,-73.982544,40.772255,,,-73.96465,40.758747,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,11.433333333333334
2009-01-01,0,CMT,2009-01-01 00:09:58,2009-01-01 00:15:18,1,1.0,-73.95316,40.775753,,,-73.95403,40.78446,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.333333333333333
2009-01-01,0,CMT,2009-01-01 00:10:01,2009-01-01 00:29:59,1,3.3999999,-73.98762,40.775654,,,-73.973564,40.753487,Cash,13.4,0,0.0,0.0,0.0,0.0,13.4,0,0,,,19.966666666666665
2009-01-01,0,CMT,2009-01-01 00:10:02,2009-01-01 00:21:34,3,2.3999999,-73.97978,40.756126,,,-73.98876,40.726967,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,11.533333333333333
2009-01-01,0,CMT,2009-01-01 00:10:04,2009-01-01 00:28:30,2,4.2999997,-74.000305,40.72633,,,-73.955925,40.765224,Credit,14.2,0,0.0,1.0,0.0,0.0,15.2,0,0,,,18.433333333333334
2009-01-01,0,CMT,2009-01-01 00:10:05,2009-01-01 00:13:12,1,0.7,-73.979904,40.783855,,,-73.9752,40.792423,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.1166666666666667
2009-01-01,0,CMT,2009-01-01 00:10:06,2009-01-01 00:17:54,1,1.5,-73.98277,40.723022,,,-73.98867,40.737297,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.8
2009-01-01,0,CMT,2009-01-01 00:10:08,2009-01-01 00:16:58,2,1.4,-73.98657,40.7364,,,-74.001114,40.7316,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.833333333333333
2009-01-01,0,CMT,2009-01-01 00:10:10,2009-01-01 00:19:20,1,2.0,-73.98705,40.750854,,,-73.980736,40.730637,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,9.166666666666666
2009-01-01,0,CMT,2009-01-01 00:10:10,2009-01-01 00:15:55,2,2.7,-73.97227,40.74652,,,-73.952805,40.77844,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,5.75
2009-01-01,0,CMT,2009-01-01 00:10:10,2009-01-01 00:21:35,1,1.3,-73.98011,40.767216,,,-73.97461,40.755188,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,11.416666666666666
2009-01-01,0,CMT,2009-01-01 00:10:11,2009-01-01 00:40:04,1,0.8,-73.97961,40.755077,,,-74.004364,40.723595,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,29.883333333333333
2009-01-01,0,CMT,2009-01-01 00:10:15,2009-01-01 00:16:34,2,0.9,-73.97937,40.75577,,,-73.96686,40.753258,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,6.316666666666666
2009-01-01,0,CMT,2009-01-01 00:10:17,2009-01-01 00:23:09,2,3.3,-74.017845,40.705143,,,-74.000244,40.7388,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,12.866666666666667
2009-01-01,0,CMT,2009-01-01 00:10:18,2009-01-01 00:17:07,1,1.1,-73.96467,40.759068,,,-73.95218,40.766037,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.816666666666666
2009-01-01,0,CMT,2009-01-01 00:10:19,2009-01-01 00:20:47,2,2.2,-73.97277,40.764698,,,-73.98849,40.739452,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,10.466666666666667
2009-01-01,0,CMT,2009-01-01 00:10:21,2009-01-01 00:16:20,1,1.1,-74.00153,40.727585,,,-73.98546,40.727554,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,5.983333333333333
2009-01-01,0,CMT,2009-01-01 00:10:22,2009-01-01 00:13:08,1,0.4,-73.98977,40.733883,,,-73.99708,40.73762,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.7666666666666666
2009-01-01,0,CMT,2009-01-01 00:10:23,2009-01-01 00:22:51,2,2.7,-74.007164,40.681656,,,-74.007164,40.681656,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,12.466666666666667
2009-01-01,0,CMT,2009-01-01 00:10:25,2009-01-01 00:14:45,1,1.0,-73.986885,40.733757,,,-73.978615,40.74607,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.333333333333333
2009-01-01,0,CMT,2009-01-01 00:10:31,2009-01-01 00:19:28,1,2.0,-74.00384,40.74294,,,-73.98952,40.765446,Credit,8.2,0,0.0,1.23,0.0,0.0,9.429999,0,0,,,8.95
2009-01-01,0,CMT,2009-01-01 00:10:35,2009-01-01 00:15:39,2,1.2,-73.987785,40.721317,,,-74.001564,40.727684,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.066666666666666
2009-01-01,0,CMT,2009-01-01 00:10:40,2009-01-01 00:24:38,2,3.3,-73.959236,40.76117,,,-73.97746,40.791172,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,13.966666666666667
2009-01-01,0,CMT,2009-01-01 00:10:40,2009-01-01 00:18:50,2,2.3,-73.9668,40.714687,,,-73.97364,40.692493,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,8.166666666666666
2009-01-01,0,CMT,2009-01-01 00:10:43,2009-01-01 00:16:23,2,1.1,-73.99057,40.743824,,,-73.99811,40.734615,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.666666666666667
2009-01-01,0,CMT,2009-01-01 00:10:44,2009-01-01 00:26:58,1,1.9,-73.98357,40.7662,,,-73.99287,40.748135,Credit,10.2,0,0.0,5.8,0.0,0.0,16.0,0,0,,,16.233333333333334
2009-01-01,0,CMT,2009-01-01 00:10:47,2009-01-01 00:20:20,2,1.1,-73.98024,40.76022,,,-73.9698,40.751217,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,9.55
2009-01-01,0,CMT,2009-01-01 00:10:48,2009-01-01 00:15:54,2,1.3,-73.94731,40.810165,,,-73.93824,40.82629,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,5.1
2009-01-01,0,CMT,2009-01-01 00:10:49,2009-01-01 00:30:05,2,4.4,-73.98229,40.771442,,,-73.988655,40.72587,Cash,14.6,0,0.0,0.0,0.0,0.0,14.6,0,0,,,19.266666666666666
2009-01-01,0,CMT,2009-01-01 00:10:53,2009-01-01 00:19:09,1,1.6,-73.973465,40.7643,,,-73.9831,40.747124,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,8.266666666666667
2009-01-01,0,CMT,2009-01-01 00:11:04,2009-01-01 00:17:42,1,1.2,-73.99985,40.718163,,,-74.005005,40.708782,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,6.633333333333334
2009-01-01,0,CMT,2009-01-01 00:11:07,2009-01-01 00:20:28,1,2.1,-73.99333,40.74332,,,-73.99947,40.724644,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,9.35
2009-01-01,0,CMT,2009-01-01 00:11:10,2009-01-01 00:21:25,1,3.3999999,-73.93746,40.70562,,,-73.98613,40.722404,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,10.25
2009-01-01,0,CMT,2009-01-01 00:11:11,2009-01-01 00:13:42,2,0.59999996,-73.984344,40.7372,,,-73.97861,40.745003,Credit,4.2,0,0.0,0.63,0.0,0.0,4.8300004,0,0,,,2.5166666666666666
2009-01-01,0,CMT,2009-01-01 00:11:12,2009-01-01 00:26:30,2,4.2999997,-73.99703,40.728836,,,-73.99918,40.682537,Credit,13.0,0,0.0,3.25,0.0,0.0,16.25,0,0,,,15.3
2009-01-01,0,CMT,2009-01-01 00:11:16,2009-01-01 00:32:10,1,1.9,-73.978615,40.745285,,,-73.99354,40.75721,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,20.9
2009-01-01,0,CMT,2009-01-01 00:11:22,2009-01-01 00:21:28,1,1.3,-73.978935,40.76016,,,-73.96648,40.770496,Credit,7.4,0,0.0,1.48,0.0,0.0,8.88,0,0,,,10.1
2009-01-01,0,CMT,2009-01-01 00:11:24,2009-01-01 00:14:06,2,0.7,-73.97153,40.76376,,,-73.97361,40.75457,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.7
2009-01-01,0,CMT,2009-01-01 00:11:27,2009-01-01 00:34:57,3,6.7,-73.99977,40.75811,,,-73.959015,40.720497,Cash,19.0,0,0.0,0.0,0.0,0.0,19.0,0,0,,,23.5
2009-01-01,0,CMT,2009-01-01 00:11:29,2009-01-01 00:27:51,1,2.5,-73.98846,40.74864,,,-73.98284,40.728867,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,16.366666666666667
2009-01-01,0,CMT,2009-01-01 00:11:38,2009-01-01 00:14:48,1,0.2,-73.945,40.733673,,,-73.945,40.733673,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,3.1666666666666665
2009-01-01,0,CMT,2009-01-01 00:11:40,2009-01-01 00:20:10,1,1.0,-74.0077,40.732796,,,-73.99852,40.72473,Cash,7.0,0,0.0,0.0,0.0,0.0,7.0,0,0,,,8.5
2009-01-01,0,CMT,2009-01-01 00:11:42,2009-01-01 00:22:14,2,2.3,-73.95578,40.767776,,,-73.97899,40.777348,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,10.533333333333333
2009-01-01,0,CMT,2009-01-01 00:11:43,2009-01-01 00:27:09,1,7.2999997,-73.95131,40.7853,,,-73.99734,40.714226,Cash,19.0,0,0.0,0.0,0.0,0.0,19.0,0,0,,,15.433333333333334
2009-01-01,0,CMT,2009-01-01 00:11:44,2009-01-01 00:17:58,1,2.2,-73.988464,40.72014,,,-73.96645,40.709785,Credit,7.8,0,0.0,1.95,0.0,0.0,9.75,0,0,,,6.233333333333333
2009-01-01,0,CMT,2009-01-01 00:11:46,2009-01-01 00:30:34,1,5.6,-73.93615,40.799038,,,-73.993355,40.739967,Cash,15.8,0,0.0,0.0,0.0,0.0,15.8,0,0,,,18.8
2009-01-01,0,CMT,2009-01-01 00:11:51,2009-01-01 00:19:48,1,2.7,-73.94758,40.783554,,,-73.97326,40.74849,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,7.95
2009-01-01,0,CMT,2009-01-01 00:11:55,2009-01-01 00:20:40,2,2.0,-73.97863,40.76515,,,-73.95555,40.7687,Credit,8.2,0,0.0,2.05,0.0,0.0,10.25,0,0,,,8.75
2009-01-01,0,CMT,2009-01-01 00:11:55,2009-01-01 00:39:46,3,12.6,-74.0038,40.737534,,,-73.91192,40.882713,Cash,31.4,0,0.0,0.0,1.9,0.0,33.3,0,0,,,27.85
2009-01-01,0,CMT,2009-01-01 00:11:55,2009-01-01 00:18:37,1,0.9,-73.98834,40.727676,,,-74.00113,40.729183,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,6.7
2009-01-01,0,CMT,2009-01-01 00:11:57,2009-01-01 00:26:09,1,7.4,-73.98744,40.749546,,,-73.86457,40.73442,Cash,18.6,0,0.0,0.0,4.15,0.0,22.75,0,0,,,14.2
2009-01-01,0,CMT,2009-01-01 00:12:01,2009-01-01 00:21:14,2,1.6,-73.98942,40.726345,,,-74.0052,40.737137,Credit,7.8,0,0.0,1.2,0.0,0.0,9.0,0,0,,,9.216666666666667
2009-01-01,0,CMT,2009-01-01 00:12:05,2009-01-01 00:15:06,1,0.7,-73.97747,40.77444,,,-73.985245,40.780987,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.0166666666666666
2009-01-01,0,CMT,2009-01-01 00:12:07,2009-01-01 00:30:20,1,3.1,-73.976105,40.758915,,,-74.00026,40.727222,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,18.216666666666665
2009-01-01,0,CMT,2009-01-01 00:12:08,2009-01-01 00:16:48,1,0.9,-73.995544,40.723377,,,-73.98658,40.719536,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.666666666666667
2009-01-01,0,CMT,2009-01-01 00:12:11,2009-01-01 00:14:06,1,0.1,-73.98138,40.753403,,,-73.9827,40.75247,Cash,3.4,0,0.0,0.0,0.0,0.0,3.3999999,0,0,,,1.9166666666666667
2009-01-01,0,CMT,2009-01-01 00:12:12,2009-01-01 00:16:14,2,1.0,-73.99482,40.726017,,,-74.003944,40.717102,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.033333333333333
2009-01-01,0,CMT,2009-01-01 00:12:14,2009-01-01 00:16:15,3,0.59999996,-73.973045,40.76414,,,-73.97129,40.757027,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,4.016666666666667
2009-01-01,0,CMT,2009-01-01 00:12:15,2009-01-01 00:35:54,3,2.0,-73.97923,40.75723,,,-74.00514,40.74992,Cash,13.4,0,0.0,0.0,0.0,0.0,13.4,0,0,,,23.65
2009-01-01,0,CMT,2009-01-01 00:12:18,2009-01-01 00:30:23,1,2.6,-73.98702,40.766167,,,-73.99353,40.74335,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,18.083333333333332
2009-01-01,0,CMT,2009-01-01 00:12:18,2009-01-01 00:17:57,2,0.9,-73.991936,40.72949,,,-74.00262,40.723083,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,5.65
2009-01-01,0,CMT,2009-01-01 00:12:18,2009-01-01 00:56:40,1,22.4,-73.98131,40.751026,,,-73.760666,40.761723,Cash,51.4,0,0.0,0.0,0.0,0.0,51.399998,0,0,,,44.36666666666667
2009-01-01,0,CMT,2009-01-01 00:12:21,2009-01-01 00:16:02,1,0.59999996,-73.996254,40.743134,,,-74.0052,40.74071,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.683333333333333
2009-01-01,0,CMT,2009-01-01 00:12:23,2009-01-01 00:33:34,1,4.5,-74.00798,40.739742,,,-73.95765,40.71795,Credit,15.4,0,0.0,3.08,0.0,0.0,18.48,0,0,,,21.183333333333334
2009-01-01,0,CMT,2009-01-01 00:12:27,2009-01-01 00:14:40,1,0.29999998,-73.994514,40.74767,,,-73.993004,40.74407,Cash,18.8,0,0.0,0.0,0.0,0.0,18.8,0,0,,,2.216666666666667
2009-01-01,0,CMT,2009-01-01 00:12:28,2009-01-01 00:41:06,2,8.5,-73.966965,40.804188,,,-73.99173,40.718647,Cash,24.2,0,0.0,0.0,0.0,0.0,24.2,0,0,,,28.633333333333333
2009-01-01,0,CMT,2009-01-01 00:12:29,2009-01-01 00:23:48,1,3.5,-73.99175,40.72681,,,-73.94422,40.714,Credit,11.4,0,0.0,2.85,0.0,0.0,14.25,0,0,,,11.316666666666666
2009-01-01,0,CMT,2009-01-01 00:12:30,2009-01-01 00:19:54,3,1.5,-73.96716,40.772556,,,-73.94997,40.7761,Cash,7.0,0,0.0,0.0,0.0,0.0,7.0,0,0,,,7.4
2009-01-01,0,CMT,2009-01-01 00:12:32,2009-01-01 00:38:50,1,3.2,-73.986534,40.764004,,,-73.98668,40.745068,Cash,15.0,0,0.0,0.0,0.0,0.0,15.0,0,0,,,26.3
2009-01-01,0,CMT,2009-01-01 00:12:32,2009-01-01 00:17:01,1,1.9,-73.96004,40.770447,,,-73.94204,40.79539,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,4.483333333333333
2009-01-01,0,CMT,2009-01-01 00:12:34,2009-01-01 00:25:20,2,2.3999999,-73.99068,40.718365,,,-73.99166,40.744366,Credit,10.2,0,0.0,2.5,0.0,0.0,12.7,0,0,,,12.766666666666667
2009-01-01,0,CMT,2009-01-01 00:12:35,2009-01-01 00:18:15,4,0.7,-74.00338,40.72417,,,-74.01018,40.718273,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,5.666666666666667
2009-01-01,0,CMT,2009-01-01 00:12:35,2009-01-01 00:27:47,2,4.2,-73.99154,40.72698,,,-73.9484,40.774544,Credit,12.6,0,0.0,2.52,0.0,0.0,15.12,0,0,,,15.2
2009-01-01,0,CMT,2009-01-01 00:12:37,2009-01-01 00:23:09,1,1.8,-73.99173,40.750103,,,-73.97988,40.732647,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,10.533333333333333
2009-01-01,0,CMT,2009-01-01 00:12:37,2009-01-01 00:24:31,2,1.2,-73.99639,40.73817,,,-73.98278,40.742184,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,11.9
2009-01-01,0,CMT,2009-01-01 00:12:37,2009-01-01 00:28:43,1,2.3,-74.00234,40.75034,,,-73.971924,40.74974,Cash,10.6,0,0.0,0.0,0.0,0.0,10.6,0,0,,,16.1
2009-01-01,0,CMT,2009-01-01 00:12:41,2009-01-01 00:18:43,1,0.7,-74.00628,40.73334,,,-73.99412,40.732933,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,6.033333333333333
2009-01-01,0,CMT,2009-01-01 00:12:44,2009-01-01 00:21:14,2,3.2,-74.004326,40.707546,,,-73.985435,40.728485,Cash,10.6,0,0.0,0.0,0.0,0.0,10.6,0,0,,,8.5
2009-01-01,0,CMT,2009-01-01 00:12:44,2009-01-01 00:24:43,1,3.6,-73.84447,40.721436,,,-73.863365,40.685787,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,11.983333333333333
2009-01-01,0,CMT,2009-01-01 00:12:47,2009-01-01 00:31:41,3,3.3,-73.99737,40.73678,,,-73.96015,40.761986,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,18.9
2009-01-01,0,CMT,2009-01-01 00:12:47,2009-01-01 00:17:34,1,1.5,-74.006966,40.729206,,,-73.99604,40.748543,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,4.783333333333333
2009-01-01,0,CMT,2009-01-01 00:12:48,2009-01-01 00:22:09,1,1.6,-73.981346,40.747463,,,-73.99321,40.762695,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,9.35
2009-01-01,0,CMT,2009-01-01 00:12:53,2009-01-01 00:19:19,3,1.1,-73.990005,40.7419,,,-74.00538,40.739933,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.433333333333334
2009-01-01,0,CMT,2009-01-01 00:12:56,2009-01-01 00:29:23,1,5.0,-73.99699,40.73724,,,-73.968376,40.79684,Cash,14.2,0,0.0,0.0,0.0,0.0,14.2,0,0,,,16.45
2009-01-01,0,CMT,2009-01-01 00:13:02,2009-01-01 00:21:12,1,1.3,-73.9852,40.73588,,,-74.000984,40.731026,Credit,7.0,0,0.0,1.75,0.0,0.0,8.75,0,0,,,8.166666666666666
2009-01-01,0,CMT,2009-01-01 00:13:05,2009-01-01 00:26:54,2,2.5,-74.00458,40.75214,,,-73.98111,40.74773,Cash,10.2,0,0.0,0.0,0.0,0.0,10.2,0,0,,,13.816666666666666
2009-01-01,0,CMT,2009-01-01 00:13:07,2009-01-01 00:27:32,1,3.3,-73.991,40.7607,,,-74.00527,40.723778,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,14.416666666666666
2009-01-01,0,CMT,2009-01-01 00:13:08,2009-01-01 00:24:29,2,1.4,-73.97971,40.758205,,,-73.98107,40.77253,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,11.35
2009-01-01,0,CMT,2009-01-01 00:13:12,2009-01-01 00:26:29,4,4.5,-73.957565,40.72522,,,-73.99003,40.734516,Cash,13.4,0,0.0,0.0,0.0,0.0,13.4,0,0,,,13.283333333333333
2009-01-01,0,CMT,2009-01-01 00:13:16,2009-01-01 00:29:36,1,9.5,-73.95816,40.73335,,,-73.98039,40.64778,Cash,23.0,0,0.0,0.0,0.0,0.0,23.0,0,0,,,16.333333333333332
2009-01-01,0,CMT,2009-01-01 00:13:17,2009-01-01 00:30:42,1,5.7,-73.96479,40.76397,,,-73.94713,40.829754,Cash,16.6,0,0.0,0.0,0.0,0.0,16.6,0,0,,,17.416666666666668
2009-01-01,0,CMT,2009-01-01 00:13:19,2009-01-01 00:27:54,1,1.5,-73.97783,40.75284,,,-73.98788,40.73862,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,14.583333333333334
2009-01-01,0,CMT,2009-01-01 00:13:20,2009-01-01 00:22:47,1,2.1,-73.98529,40.74174,,,-73.96198,40.75971,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,9.45
2009-01-01,0,CMT,2009-01-01 00:13:20,2009-01-01 00:25:58,1,1.5,-73.97834,40.773205,,,-73.9798,40.760006,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,12.633333333333333
2009-01-01,0,CMT,2009-01-01 00:13:20,2009-01-01 00:19:36,4,1.3,-73.972664,40.76499,,,-73.961525,40.777813,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.266666666666667
2009-01-01,0,CMT,2009-01-01 00:13:21,2009-01-01 00:38:55,1,4.4,-73.98865,40.738632,,,-73.97687,40.78783,Cash,16.6,0,0.0,0.0,0.0,0.0,16.6,0,0,,,25.566666666666666
2009-01-01,0,CMT,2009-01-01 00:13:22,2009-01-01 00:16:29,1,0.9,-73.94589,40.773567,,,-73.95881,40.771606,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,3.1166666666666667
