pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2
2012-01-01,0,CMT,2012-01-01 00:08:11,2012-01-01 00:21:07,4,4.2,-73.9911,40.7551,1,N,-74.0166,40.704803,CSH,12.5,0.5,0.5,0.0,0.0,0.0,13.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:15,2012-01-01 00:32:13,3,3.2,-73.99752,40.72103,1,N,-73.98636,40.710598,CSH,14.1,0.5,0.5,0.0,0.0,0.0,15.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:21,2012-01-01 00:12:46,1,1.1,-73.9834,40.751186,1,N,-73.985565,40.7386,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:22,2012-01-01 00:19:07,3,1.5,-74.0074,40.7402,1,N,-73.9884,40.7482,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:23,2012-01-01 00:12:02,1,2.0,-73.97633,40.739635,1,N,-73.97813,40.71982,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:27,2012-01-01 00:17:52,1,2.1,-73.965004,40.760048,1,N,-73.99136,40.750122,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:27,2012-01-01 00:26:54,1,3.7,-73.99164,40.759907,1,N,-73.95964,40.798508,CSH,12.9,0.5,0.5,0.0,0.0,0.0,13.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:33,2012-01-01 00:13:47,1,1.1,-73.98898,40.71872,1,N,-73.986145,40.730343,CRD,5.3,0.5,0.5,1.26,0.0,0.0,7.56,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:36,2012-01-01 00:30:35,5,2.2,-73.992195,40.759087,1,N,-73.97318,40.755573,CSH,12.5,0.5,0.5,0.0,0.0,0.0,13.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:37,2012-01-01 00:20:57,2,2.1,-74.0082,40.737713,1,N,-74.00803,40.712406,CSH,9.3,0.5,0.5,0.0,0.0,0.0,10.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:39,2012-01-01 00:23:25,1,1.5,-73.99088,40.760654,1,N,-73.98891,40.74508,CSH,8.9,0.5,0.5,0.0,0.0,0.0,9.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:40,2012-01-01 00:18:58,2,6.2999997,-73.989235,40.723076,1,N,-73.94419,40.778065,CRD,15.7,0.5,0.5,3.34,0.0,0.0,20.04,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:43,2012-01-01 00:21:06,1,3.3999999,-73.9907,40.7,1,N,-74.0058,40.6802,CSH,11.3,0.5,0.5,0.0,0.0,0.0,12.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:44,2012-01-01 00:14:57,1,1.4,-73.97928,40.74052,1,N,-73.968124,40.752796,CRD,6.1,0.5,0.5,2.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:44,2012-01-01 00:21:45,1,4.0,-74.00554,40.709206,1,N,-73.99989,40.7615,CRD,12.5,0.5,0.5,1.0,0.0,0.0,14.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:45,2012-01-01 00:22:41,1,3.1,-73.96733,40.788136,1,N,-73.999,40.761154,CRD,10.5,0.5,0.5,2.0,0.0,0.0,13.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:08:59,2012-01-01 00:15:28,3,1.0,-73.98881,40.7188,1,N,-73.991,40.728,CSH,5.7,0.5,0.5,0.0,0.0,0.0,6.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:03,2012-01-01 00:12:56,1,0.59999996,-73.98606,40.747307,1,N,-73.97887,40.750603,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:09,2012-01-01 00:11:05,2,0.29999998,-73.99215,40.725243,1,N,-73.98887,40.727016,CSH,3.3,0.5,0.5,0.0,0.0,0.0,4.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:11,2012-01-01 00:41:58,3,5.6,-73.98614,40.76731,1,N,-74.01074,40.712116,NOC,20.5,0.5,0.5,0.0,0.0,0.0,21.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:14,2012-01-01 00:24:56,1,8.099999,-73.8744,40.7741,1,N,-73.9432,40.704502,CRD,20.1,0.5,0.5,6.3,0.0,0.0,27.4,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:20,2012-01-01 00:15:41,1,1.1,-73.983696,40.72593,1,N,-74.00045,40.72647,CSH,5.7,0.5,0.5,0.0,0.0,0.0,6.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:25,2012-01-01 00:27:53,2,4.6,-73.98768,40.76524,1,N,-74.0173,40.7109,CSH,14.1,0.5,0.5,0.0,0.0,0.0,15.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:26,2012-01-01 00:12:35,1,0.4,-74.00433,40.73679,1,N,-74.00503,40.741745,CSH,3.7,0.5,0.5,0.0,0.0,0.0,4.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:27,2012-01-01 00:19:05,3,2.1,-73.97868,40.750717,1,N,-74.00458,40.741547,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:29,2012-01-01 00:14:05,1,1.4,-73.99376,40.762115,1,N,-73.98102,40.779392,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:30,2012-01-01 00:17:33,1,2.2,-73.966736,40.681767,1,N,-73.997314,40.67958,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:34,2012-01-01 00:24:09,2,4.2999997,-73.995674,40.75952,1,N,-74.01772,40.70813,CSH,13.3,0.5,0.5,0.0,0.0,0.0,14.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:38,2012-01-01 00:25:46,1,3.1,-73.9603,40.773,1,N,-73.9999,40.7615,CSH,11.3,0.5,0.5,0.0,0.0,0.0,12.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:51,2012-01-01 00:24:02,2,2.8999999,-73.992096,40.754353,1,N,-73.97853,40.783382,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:52,2012-01-01 00:22:19,1,1.5,-73.97387,40.74764,1,N,-73.9927,40.742123,CRD,7.7,0.5,0.5,1.0,0.0,0.0,9.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:52,2012-01-01 00:15:51,1,1.5,-73.94836,40.77453,1,N,-73.94588,40.790096,CRD,6.1,0.5,0.5,1.0,0.0,0.0,8.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:59,2012-01-01 00:18:57,2,1.4,-73.993225,40.724472,1,N,-73.993645,40.737755,CRD,5.3,0.5,0.5,1.89,0.0,0.0,8.19,0,0,,
2012-01-01,0,CMT,2012-01-01 00:09:59,2012-01-01 00:28:52,1,7.1,-74.01188,40.709763,1,N,-73.97033,40.795677,CRD,18.9,0.5,0.5,4.97,0.0,0.0,24.869999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:00,2012-01-01 00:13:14,2,1.1,-73.99043,40.766502,1,N,-73.98026,40.780518,CRD,4.5,0.5,0.5,1.1,0.0,0.0,6.6,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:03,2012-01-01 00:15:41,3,0.9,-73.96614,40.765522,1,N,-73.9543,40.770275,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:04,2012-01-01 00:16:14,1,1.1,-74.0035,40.727,1,N,-73.992,40.7383,CRD,5.3,0.5,0.5,1.55,0.0,0.0,7.85,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:10,2012-01-01 00:24:15,1,2.0,-73.97879,40.753113,1,N,-73.98573,40.76795,CRD,9.3,0.5,0.5,2.06,0.0,0.0,12.36,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:12,2012-01-01 00:14:32,2,0.9,-73.99758,40.72164,1,N,-74.00817,40.71151,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:17,2012-01-01 00:20:31,1,1.4,-73.99337,40.75215,1,N,-73.998,40.736156,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:19,2012-01-01 00:17:12,2,0.9,-74.003395,40.732,1,N,-73.98881,40.726,CSH,5.7,0.5,0.5,0.0,0.0,0.0,6.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:23,2012-01-01 00:24:42,1,3.2,-73.98862,40.768993,1,N,-73.99975,40.7342,CSH,10.9,0.5,0.5,0.0,0.0,0.0,11.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:32,2012-01-01 00:18:48,1,1.8,-73.99289,40.74924,1,N,-74.00161,40.727745,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:37,2012-01-01 00:35:33,2,3.5,-73.98902,40.763523,1,N,-73.97697,40.74754,CRD,14.5,0.5,0.5,2.5,0.0,0.0,18.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:37,2012-01-01 00:18:23,2,1.2,-73.97723,40.746674,1,N,-73.992516,40.74288,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:39,2012-01-01 00:29:33,1,5.7999997,-73.98542,40.746902,1,N,-73.92277,40.773914,CSH,16.1,0.5,0.5,0.0,0.0,0.0,17.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:41,2012-01-01 00:23:52,4,3.7,-73.987015,40.737877,1,N,-73.98581,40.775513,CSH,10.9,0.5,0.5,0.0,0.0,0.0,11.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:45,2012-01-01 00:18:14,1,1.6,-73.98458,40.748913,1,N,-74.004234,40.742725,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:45,2012-01-01 00:19:00,1,2.1,-73.98543,40.750237,1,N,-73.98842,40.727657,CRD,7.7,0.5,0.5,1.74,0.0,0.0,10.44,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:45,2012-01-01 00:20:25,1,2.0,-73.995834,40.7391,1,N,-73.9848,40.721558,CRD,7.7,0.5,0.5,2.61,0.0,0.0,11.31,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:47,2012-01-01 00:12:39,2,0.4,-73.97416,40.747612,1,N,-73.97776,40.742367,CSH,3.3,0.5,0.5,0.0,0.0,0.0,4.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:50,2012-01-01 00:20:27,1,2.2,-73.9991,40.7613,1,N,-74.002396,40.7345,CRD,8.1,0.5,0.5,2.0,0.0,0.0,11.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:50,2012-01-01 00:15:31,1,0.8,-73.99073,40.74457,1,N,-73.9804,40.748142,CRD,4.9,0.5,0.5,1.1,0.0,0.0,7.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:51,2012-01-01 00:26:15,1,1.0,0.0,0.0,1,N,0.0,0.0,CSH,8.9,0.5,0.5,0.0,0.0,0.0,9.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:55,2012-01-01 00:18:28,1,1.1,-73.99049,40.737225,1,Y,-73.98694,40.74812,CSH,5.7,0.5,0.5,0.0,0.0,0.0,6.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:57,2012-01-01 00:22:08,3,1.9,-73.98164,40.772846,1,N,-73.965775,40.75532,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:10:59,2012-01-01 00:15:29,4,1.3,-73.982,40.777298,1,N,-73.9693,40.7919,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:03,2012-01-01 00:39:54,1,1.4,-73.991135,40.74683,1,N,-74.00041,40.719852,CSH,6.9,0.5,0.5,0.0,0.0,0.0,7.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:04,2012-01-01 00:15:34,1,0.0,-73.94847,40.789577,1,Y,-73.93861,40.793156,CSH,2.5,0.5,0.5,0.0,0.0,0.0,3.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:06,2012-01-01 00:30:00,2,4.2,-73.99007,40.768875,1,N,-73.953865,40.74204,CRD,14.5,0.5,0.5,3.1,0.0,0.0,18.6,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:07,2012-01-01 00:24:48,1,2.8,-73.95257,40.77236,1,N,-73.98785,40.765087,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:07,2012-01-01 00:19:20,1,1.8,-73.9651,40.759132,1,N,-73.9651,40.759132,CRD,7.3,0.5,0.5,1.66,0.0,0.0,9.96,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:08,2012-01-01 00:28:00,1,9.599999,-73.9879,40.724037,1,N,-73.91932,40.770607,CSH,22.9,0.5,0.5,0.0,0.0,0.0,23.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:09,2012-01-01 00:17:47,2,1.3,-73.96916,40.758007,1,N,-73.97837,40.74156,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:13,2012-01-01 00:22:06,1,4.5,-74.00687,40.74877,1,N,-73.96711,40.79843,CRD,12.5,0.5,0.5,4.05,0.0,0.0,17.55,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:14,2012-01-01 00:36:18,1,6.0,-73.979546,40.735443,1,N,-73.95882,40.672794,CRD,18.5,0.5,0.5,4.87,0.0,0.0,24.369999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:14,2012-01-01 00:23:59,1,2.2,-73.97643,40.76584,1,N,-73.9646,40.792667,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:15,2012-01-01 00:32:48,1,3.8,-73.96515,40.791164,1,N,-74.00198,40.74558,NOC,14.1,0.5,0.5,0.0,0.0,0.0,15.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:16,2012-01-01 00:20:24,1,1.8,-74.00517,40.721096,1,N,-73.98749,40.73291,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:16,2012-01-01 00:23:20,1,2.3999999,-73.963135,40.762566,1,N,-73.988556,40.7374,CSH,9.3,0.5,0.5,0.0,0.0,0.0,10.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:18,2012-01-01 00:14:52,1,0.8,-73.9639,40.764404,1,N,-73.9628,40.764904,CRD,4.1,0.5,0.5,1.25,0.0,0.0,6.35,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:21,2012-01-01 00:25:14,1,2.3,-73.99269,40.75332,1,N,-73.999176,40.72794,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:26,2012-01-01 00:18:48,4,1.3,-74.00218,40.72149,1,N,-73.989876,40.734745,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:30,2012-01-01 00:36:17,1,6.1,-73.97553,40.79254,1,N,-73.98974,40.725746,CSH,18.5,0.5,0.5,0.0,0.0,0.0,19.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:30,2012-01-01 00:21:47,1,4.0,-73.98054,40.7408,1,N,-73.98054,40.7408,CRD,11.7,0.5,0.5,2.54,0.0,0.0,15.24,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:31,2012-01-01 00:24:11,1,2.7,-73.98893,40.76431,1,N,-73.99324,40.740887,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:31,2012-01-01 00:18:34,1,0.2,-73.98023,40.74252,1,N,-73.98479,40.744537,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:32,2012-01-01 00:20:52,0,3.3999999,-73.9856,40.727,1,N,-73.9534,40.7685,CRD,9.7,0.5,0.5,2.0,0.0,0.0,12.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:33,2012-01-01 00:13:27,1,0.7,-74.00191,40.740173,1,N,-73.99513,40.749847,CSH,3.7,0.5,0.5,0.0,0.0,0.0,4.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:36,2012-01-01 00:37:44,2,5.4,-74.005455,40.741135,1,N,-73.940994,40.71557,CRD,18.1,0.5,0.5,2.88,0.0,0.0,21.98,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:36,2012-01-01 00:22:59,1,8.0,-73.9385,40.75288,1,N,-73.9363,40.830723,CSH,18.5,0.5,0.5,0.0,0.0,0.0,19.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:38,2012-01-01 00:27:43,2,2.3,-73.977425,40.752037,1,N,-74.005424,40.739697,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:39,2012-01-01 00:20:55,1,1.5,-74.00306,40.725155,1,N,-73.992226,40.73811,CRD,6.9,0.5,0.5,1.97,0.0,0.0,9.87,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:40,2012-01-01 00:19:52,1,1.9,-74.007866,40.74072,1,N,-74.009346,40.715427,CRD,6.9,0.5,0.5,1.0,0.0,0.0,8.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:40,2012-01-01 00:40:50,1,6.2999997,-73.98505,40.731556,1,N,-73.96238,40.671844,CSH,20.5,0.5,0.5,0.0,0.0,0.0,21.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:41,2012-01-01 00:16:56,1,0.7,-73.9557,40.7791,1,N,-73.965096,40.7751,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:42,2012-01-01 00:15:00,1,0.59999996,-73.984436,40.7371,1,N,-73.979416,40.74548,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:42,2012-01-01 00:25:22,2,3.8,-73.9906,40.74693,1,N,-73.97451,40.790638,CRD,11.3,0.5,0.5,1.25,0.0,0.0,13.55,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:46,2012-01-01 00:23:33,2,2.1,-73.97936,40.735847,1,N,-73.99815,40.720985,CRD,8.5,0.5,0.5,1.9,0.0,0.0,11.4,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:47,2012-01-01 00:17:43,1,1.2,-73.9791,40.78202,1,N,-73.96397,40.777103,CRD,5.7,0.5,0.5,1.67,0.0,0.0,8.37,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:48,2012-01-01 00:16:53,2,0.9,-73.96496,40.759205,1,N,-73.97571,40.752552,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:48,2012-01-01 00:22:57,1,3.8,-73.9874,40.72004,1,N,-74.01059,40.711575,CSH,11.3,0.5,0.5,0.0,0.0,0.0,12.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:53,2012-01-01 00:23:15,1,2.3999999,-73.973595,40.76489,1,N,-73.94522,40.780266,CRD,8.9,0.5,0.5,1.98,0.0,0.0,11.88,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:56,2012-01-01 00:24:06,2,4.2999997,-73.9473,40.711365,1,N,-73.97445,40.74429,CRD,12.1,0.5,0.5,3.27,0.0,0.0,16.369999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:59,2012-01-01 00:21:20,0,1.0,-73.9978,40.725903,1,N,-73.9974,40.7364,CRD,6.5,0.5,0.5,1.0,0.0,0.0,8.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:11:59,2012-01-01 00:28:50,1,8.0,-73.99117,40.717434,1,N,-73.907875,40.760677,CSH,20.5,0.5,0.5,0.0,0.0,0.0,21.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:00,2012-01-01 00:30:16,2,3.6,-74.005066,40.741035,1,N,-73.980606,40.765858,CSH,12.9,0,0.5,0.0,0.0,0.0,13.4,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:03,2012-01-01 00:22:17,4,2.0,-74.004166,40.752766,1,N,-73.99182,40.734325,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:03,2012-01-01 00:32:14,2,4.6,-73.99069,40.7502,1,N,-73.94935,40.771984,CRD,14.5,0.5,0.5,3.1,0.0,0.0,18.6,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:04,2012-01-01 00:15:30,2,0.59999996,-73.96754,40.756233,1,N,-73.97568,40.752373,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:05,2012-01-01 00:21:34,1,4.1,-74.00513,40.708946,1,N,-73.97932,40.739674,CRD,11.3,0.5,0.5,2.0,0.0,0.0,14.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:05,2012-01-01 00:21:26,0,2.0,-73.976295,40.744003,1,N,-74.001,40.740902,CRD,8.1,0.5,0.5,1.8,0.0,0.0,10.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:08,2012-01-01 00:35:54,1,7.2999997,-73.97788,40.68483,1,N,-73.90544,40.682373,CSH,20.5,0.5,0.5,0.0,0.0,0.0,21.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:08,2012-01-01 00:43:33,1,8.4,-73.97701,40.752007,1,N,-73.84421,40.721462,CRD,24.9,0.5,0.5,0.0,0.0,0.0,25.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:09,2012-01-01 00:21:47,1,1.7,-74.00653,40.732197,1,N,-73.98998,40.74682,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:17,2012-01-01 00:21:29,1,1.6,-73.98045,40.753517,1,N,-73.96024,40.762024,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:23,2012-01-01 00:23:03,1,2.3,-73.98226,40.767807,1,N,-73.97111,40.753544,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:25,2012-01-01 00:37:18,1,5.6,-73.99223,40.734554,1,N,-73.94422,40.80065,CSH,18.1,0.5,0.5,0.0,0.0,0.0,19.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:25,2012-01-01 00:19:35,1,1.3,-73.988754,40.743618,1,N,-73.99054,40.72865,CRD,6.1,0.5,0.5,2.9,0.0,0.0,10.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:25,2012-01-01 00:18:18,1,1.3,-73.992134,40.74008,1,N,-74.00247,40.750183,CRD,5.7,0.5,0.5,2.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:26,2012-01-01 00:15:29,1,0.59999996,-73.996826,40.737198,1,N,-73.98569,40.732666,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:26,2012-01-01 00:24:15,2,2.3999999,-73.98136,40.724957,1,N,-73.98179,40.749687,CSH,8.9,0.5,0.5,0.0,0.0,0.0,9.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:27,2012-01-01 00:22:52,2,3.2,-74.00674,40.73942,1,N,-73.99303,40.7586,CSH,10.1,0.5,0.5,0.0,0.0,0.0,11.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:29,2012-01-01 00:17:28,1,1.4,-73.98564,40.747128,1,N,-74.00351,40.74374,CRD,5.7,0.5,0.5,1.0,0.0,0.0,7.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:32,2012-01-01 00:40:34,3,19.1,-73.99185,40.759567,4,N,-74.10123,40.904507,CSH,56.1,0.5,0.5,0.0,7.5,0.0,64.6,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:32,2012-01-01 00:37:45,1,7.4,-73.919846,40.694138,1,N,-73.9363,40.77542,CSH,20.1,0.5,0.5,0.0,0.0,0.0,21.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:38,2012-01-01 00:23:16,1,1.9,0.0,0.0,1,Y,0.0,0.0,CRD,8.1,0.5,0.5,1.82,0.0,0.0,10.92,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:42,2012-01-01 00:20:31,3,1.4,-73.98318,40.75021,1,N,-73.96703,40.75703,CRD,6.5,0.5,0.5,1.5,0.0,0.0,9.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:47,2012-01-01 00:31:15,1,3.3999999,-73.94959,40.79637,1,N,-73.97755,40.754196,CRD,12.9,0.5,0.5,2.78,0.0,0.0,16.68,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:48,2012-01-01 00:23:59,2,2.8,-73.991394,40.732094,1,Y,-74.017334,40.709816,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:49,2012-01-01 00:21:17,0,1.3,-73.982704,40.7721,1,N,-73.998,40.761402,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:52,2012-01-01 00:21:30,4,1.7,-73.992195,40.7608,1,N,-74.00722,40.743664,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:52,2012-01-01 00:26:52,1,2.7,-73.964294,40.712498,1,N,-73.9608,40.6834,CRD,9.7,0.5,0.5,2.3,0.0,0.0,13.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:52,2012-01-01 00:47:09,1,5.7,-73.99058,40.761246,1,N,-74.00971,40.706467,CRD,20.5,0.5,0.5,6.45,0.0,0.0,27.95,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:53,2012-01-01 00:25:40,1,2.5,-73.98942,40.753624,1,N,-73.99121,40.731995,CRD,9.3,0.5,0.5,1.0,0.0,0.0,11.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:12:53,2012-01-01 00:26:50,2,1.7,-73.980064,40.759583,1,N,-73.963264,40.774296,CSH,8.9,0.5,0.5,0.0,0.0,0.0,9.9,0,0,,
